,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.15265391767024994,0.0,0.0,0.0,0.0,0.0,0.0,0.15350821614265442,0.054019734263420105,0.013387516140937805,0.01848245970904827,0.023926865309476852,0.0,0.2850615382194519,0.06436273455619812,0.0,0.002085429849103093,0.005503640975803137,0.00516380462795496,0.0017398104537278414,0.0,0.048819199204444885,0.04998920485377312,0.003736622631549835,0.004183787386864424,0.0,0.0,0.013916412368416786,0.09052369743585587,0.021473584696650505,0.010299155488610268,6.745105201844126e-05,0.0,0.04292767494916916,0.03938708081841469,0.01579192653298378,0.013420326635241508,0.041521601378917694,0.02774122543632984,0.028930358588695526,0.00959242694079876,0.001284842612221837,0.0,0.00046363184810616076,0.0,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.001120398286730051,0.17634908854961395,0.0,0.0,0.0,0.0,0.0,0.0,0.17616619169712067,0.062411632388830185,0.008553890511393547,0.023679543286561966,0.006492375396192074,0.0,0.3914830982685089,0.046212270855903625,0.0,0.0034957302268594503,0.007227081805467606,0.013462056405842304,0.0033734769094735384,0.0,0.04660826548933983,0.04956892877817154,0.003992392681539059,0.004456344526261091,0.0017828736454248428,0.0,0.025840943679213524,0.11831038445234299,0.03410915657877922,0.023933371528983116,0.0015737706562504172,0.0,0.06531698256731033,0.05745328217744827,0.014802074059844017,0.01261468417942524,0.04491402953863144,0.033108070492744446,0.03416003659367561,0.009824077598750591,0.0015111354878172278,0.0,0.0005421278183348477,0.0,0.0,0.0,0.0,0.0
12,0.4,0.0,0.0,0.0,0.0,0.0,0.0009001410799100995,0.2044724076986313,0.0,0.0,0.0,0.0,0.0,0.0,0.20338687300682068,0.05775638669729233,0.0031686138827353716,0.02674253284931183,0.0,0.0,0.4679626524448395,0.06027515232563019,0.0,0.004878859501332045,0.018777627497911453,0.026052409783005714,0.004634691867977381,0.0,0.04276207834482193,0.04668644443154335,0.0035040073562413454,0.004011533688753843,0.007278285920619965,0.0,0.05818580836057663,0.1440410017967224,0.045808445662260056,0.03560793027281761,0.0018418541876599193,0.0,0.08783508092164993,0.07617568969726562,0.01385428011417389,0.012069913558661938,0.0488070547580719,0.03884149342775345,0.03971660137176514,0.009843642823398113,0.0007379373419098556,0.0,0.0022106217220425606,0.0023731528781354427,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.2327479124069214,0.0,0.0,0.0,0.0,0.0,0.0,0.2306932806968689,0.0506209060549736,0.0,0.031484052538871765,0.0,0.0,0.5411656498908997,0.10801413655281067,0.0,0.006307880859822035,0.04575851559638977,0.05012521147727966,0.0049157775938510895,0.0,0.04325554519891739,0.0472983717918396,0.0032042909879237413,0.0038959048688411713,0.01679648458957672,0.0,0.11036783456802368,0.17374423146247864,0.05769528076052666,0.0479644276201725,0.0,0.0,0.1058632880449295,0.09088227897882462,0.012622195295989513,0.011720429174602032,0.04735074192285538,0.042728934437036514,0.043285071849823,0.011296477168798447,0.0,0.0,0.0009613744914531708,0.0021148750092834234,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2676715552806854,0.0,0.0,0.0,0.0,0.0,0.0,0.2649548649787903,0.04292414337396622,0.0,0.034072376787662506,0.0,0.0,0.5837703943252563,0.07650043815374374,0.0,0.007066995836794376,0.08263321965932846,0.08483386039733887,0.004258305300027132,0.0,0.05874808505177498,0.0621795728802681,0.004229187965393066,0.004987088497728109,0.004958438221365213,0.0,0.1035986840724945,0.1908583790063858,0.06124543026089668,0.0519595630466938,0.0,0.00023245671764016151,0.10671856254339218,0.09300998598337173,0.012905646115541458,0.012113637290894985,0.0439818799495697,0.04669763147830963,0.04737291485071182,0.010150021873414516,0.0,0.0,0.0007037090254016221,0.003098181914538145,0.0,0.0,0.0,0.0
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.30295610427856445,0.0,0.0,0.0,0.0,0.0,0.0,0.29996684193611145,0.05169476196169853,0.008602906949818134,0.03360065445303917,0.0,0.0,0.6064813733100891,0.060180071741342545,0.0,0.0057227108627557755,0.12604521214962006,0.12249809503555298,0.001032925909385085,0.0,0.09000694006681442,0.09096436202526093,0.006591338198632002,0.007397241424769163,0.0,0.0,0.056063052266836166,0.17547690868377686,0.06196361780166626,0.05457405373454094,0.0,0.0034085989464074373,0.06746455281972885,0.05744524672627449,0.012988676317036152,0.012404773384332657,0.04553750902414322,0.050988998264074326,0.05180376395583153,0.010857629589736462,0.0,0.0,0.0,0.0025713692884892225,0.0,0.0,0.0,0.0
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.33019840717315674,0.0,0.0,0.0,0.0,0.0,0.0,0.3270665109157562,0.05466124042868614,0.019207244738936424,0.03283746540546417,0.0,0.0,0.5979353785514832,0.0709623396396637,0.0,0.005309160333126783,0.16641263663768768,0.15776336193084717,0.0,0.0,0.1158846765756607,0.11496609449386597,0.009045814163982868,0.009822254069149494,0.0,0.0,0.009358946233987808,0.14587397873401642,0.05780554935336113,0.049895815551280975,0.0,0.0044555384665727615,0.02194305695593357,0.015247824601829052,0.013761430978775024,0.013052091002464294,0.048290498554706573,0.054543666541576385,0.05544847995042801,0.011983277276158333,0.0,0.0,0.0,0.002614034805446863,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.34540313482284546,0.0,0.0,0.0,0.0,0.0,0.0,0.3421727120876312,0.042302630841732025,0.03431416675448418,0.028298676013946533,0.0,0.0,0.4730261266231537,0.20238623023033142,0.0,0.0041131991893053055,0.20716212689876556,0.1857423633337021,0.0,0.0,0.12033599615097046,0.11664638668298721,0.011256133206188679,0.012187648564577103,0.0218583345413208,0.0,0.06187048554420471,0.1063184142112732,0.06827084720134735,0.055840518325567245,0.0,0.00410666735842824,0.0,0.0,0.013794698752462864,0.013520730659365654,0.05162108317017555,0.054513558745384216,0.05508168414235115,0.018149657174944878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.36201971769332886,0.0,0.0,0.0,0.0,0.0,0.0,0.35838910937309265,0.025397799909114838,0.04871147498488426,0.024987507611513138,0.0,0.0,0.32973289489746094,0.40876930952072144,0.0,0.0023432327434420586,0.22719423472881317,0.1901635229587555,0.0,0.0,0.10205519199371338,0.09555812925100327,0.01314468402415514,0.014343604445457458,0.0746038481593132,0.0,0.1627437323331833,0.06030688434839249,0.09652768820524216,0.07969118654727936,0.0,0.005206360947340727,0.0,0.0,0.009578348137438297,0.010101164691150188,0.055006686598062515,0.05428919941186905,0.054439835250377655,0.024241521954536438,0.00039135944098234177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.38590678572654724,0.0,0.0,0.0,0.0,0.0,0.0,0.3816186189651489,0.005776827223598957,0.06120685860514641,0.022197386249899864,0.0,0.0,0.2471258044242859,0.5880552530288696,0.0,0.0003471767413429916,0.25499317049980164,0.2015686333179474,0.0,0.00496580358594656,0.07808919250965118,0.06761494278907776,0.014884349890053272,0.016151783987879753,0.11845064163208008,0.0,0.25723353028297424,0.04237554967403412,0.11911483854055405,0.09714864194393158,0.0,0.008001240901648998,0.002992256311699748,0.0,0.005209866911172867,0.00672093266621232,0.05241948366165161,0.05304700881242752,0.052838779985904694,0.029588742181658745,0.001129649463109672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2.4810025934129953e-05,0.4070182144641876,0.0,0.0,0.0,0.0,0.0,0.0010981844970956445,0.4023168087005615,0.0,0.07142487168312073,0.019787665456533432,0.0,0.0,0.2001778930425644,0.7487753033638,0.0017781341448426247,0.0,0.2748936116695404,0.2064470797777176,0.0,0.011565743945538998,0.0573677234351635,0.0423566959798336,0.01638275943696499,0.017556434497237206,0.14438177645206451,0.0,0.31934088468551636,0.04733646288514137,0.13579712808132172,0.10975565761327744,0.0,0.01213857438415289,0.0060924626886844635,0.000802414957433939,0.00391001719981432,0.0057398416101932526,0.04821515828371048,0.050027575343847275,0.04965589940547943,0.03423166647553444,0.001132644829340279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.7,0.0,0.0,0.0,0.0,0.0,0.005912629421800375,0.4306257367134094,0.0,0.0,0.0,0.0,0.0,0.006995821371674538,0.4258045554161072,0.0,0.07398129254579544,0.019044985994696617,0.0,0.0,0.19446782767772675,0.8660809397697449,0.0036502915900200605,0.0,0.2632540166378021,0.1901264637708664,0.0,0.01503271795809269,0.0308564193546772,0.014834198169410229,0.01650957763195038,0.017703592777252197,0.15066389739513397,0.0,0.3184409737586975,0.03937685117125511,0.1487739086151123,0.1206708550453186,0.0,0.014340984635055065,0.0077258818782866,0.00201828102581203,0.004345419351011515,0.006265096366405487,0.04172680154442787,0.049231573939323425,0.04877358302474022,0.032714538276195526,0.0025932721327990294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.015946347266435623,0.45141535997390747,0.0,0.0,0.0,0.0,0.0,0.016231482848525047,0.4467106759548187,0.0,0.07562786340713501,0.018107449635863304,0.0,0.0,0.22305628657341003,0.9455183148384094,0.005309715401381254,0.0,0.23956310749053955,0.1666286140680313,0.0,0.017058497294783592,0.01491344254463911,0.0,0.016664665192365646,0.017847096547484398,0.14716222882270813,0.008439190685749054,0.2989653944969177,0.030159879475831985,0.1454017162322998,0.11711499840021133,0.0,0.01602599024772644,0.008525817655026913,0.0037852691020816565,0.005180976819247007,0.0065869917161762714,0.036619607359170914,0.05068938061594963,0.05034656077623367,0.030083421617746353,0.004139928612858057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.02580423466861248,0.4745263457298279,0.0,0.0,0.0,0.0,0.0,0.02309477888047695,0.4696720540523529,0.0020712080877274275,0.07264738529920578,0.020175818353891373,0.0,0.0014606057666242123,0.2703022062778473,0.9711224436759949,0.004413160029798746,0.0,0.19589582085609436,0.14166651666164398,0.0,0.015448660589754581,0.00907962303608656,0.0,0.017094694077968597,0.018221966922283173,0.14579173922538757,0.02247290313243866,0.2694781422615051,0.021026453003287315,0.1261640191078186,0.1006469875574112,0.0,0.0131223788484931,0.009169704280793667,0.00584837980568409,0.005793310236185789,0.006415106356143951,0.03214794024825096,0.055491141974925995,0.055260736495256424,0.025776056572794914,0.011352512054145336,0.006482606753706932,0.0,0.0,0.0,0.0,0.0,0.0
24,0.8,0.0,0.0,0.0,0.0,0.0,0.032855335623025894,0.4926719665527344,0.0,0.0,0.0,0.0,0.0,0.02726616896688938,0.4875292181968689,0.007063174154609442,0.06527428328990936,0.023967403918504715,0.0,0.00291949394159019,0.33100754022598267,0.9711884260177612,0.001779019832611084,0.0,0.16024377942085266,0.12937286496162415,0.001034489250741899,0.01269335113465786,0.003854915965348482,0.0,0.01692167855799198,0.017975181341171265,0.14203067123889923,0.029381845146417618,0.23818057775497437,0.01924988254904747,0.10089665651321411,0.07882856577634811,0.0,0.00859746988862753,0.02041768468916416,0.01851438544690609,0.0073419539257884026,0.007559882942587137,0.026831932365894318,0.06087321788072586,0.06056439131498337,0.020574087277054787,0.019579190760850906,0.0150466188788414,0.0,0.0,0.0,0.0,0.0,0.0
25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.03498664125800133,0.5068302154541016,0.0,0.0,0.0,0.0,0.0,0.028071271255612373,0.5013449192047119,0.009122056886553764,0.05419759824872017,0.031227275729179382,0.0,0.0,0.3863154947757721,0.9272767305374146,0.0,0.0011283553903922439,0.14247310161590576,0.1310238242149353,0.0,0.006291649769991636,0.0,0.0,0.016482528299093246,0.01751118153333664,0.13123531639575958,0.028634173795580864,0.22705958783626556,0.024699216708540916,0.08224599063396454,0.06619089096784592,0.0,0.00460049556568265,0.03570454940199852,0.032197676599025726,0.007984267547726631,0.008131534792482853,0.015072081238031387,0.06598608195781708,0.0656011700630188,0.013790021650493145,0.019047413021326065,0.01619313471019268,0.0,0.0,0.0,0.0,0.0,0.0
26,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.03610185161232948,0.5087116956710815,0.0,0.0,0.0,0.0,0.0,0.030474355444312096,0.5033005475997925,0.016607020050287247,0.04212350770831108,0.04103675112128258,0.0,0.0,0.44916316866874695,0.8384864926338196,0.0,0.0035382811911404133,0.13496540486812592,0.1376040279865265,0.0,0.0017547626048326492,0.0,0.0,0.01603316143155098,0.016690894961357117,0.11068564653396606,0.01203816756606102,0.21907034516334534,0.036931347101926804,0.0628393292427063,0.05459548905491829,0.0,0.002297178143635392,0.048724882304668427,0.04484305903315544,0.009068719111382961,0.009460119530558586,0.0056120725348591805,0.06953680515289307,0.06904793530702591,0.006698047276586294,0.00891365110874176,0.008997605182230473,0.0,0.0,0.0,0.0,0.0,0.0
27,0.9,0.0,0.0,0.0,0.0,0.0,0.03383852168917656,0.4995557367801666,0.0,0.0,0.0,0.0,0.0,0.03344185650348663,0.49445652961730957,0.019702978432178497,0.02801906131207943,0.04912237823009491,0.004327685106545687,0.0,0.558617889881134,0.6492239236831665,0.0,0.006739575415849686,0.13306793570518494,0.14505444467067719,0.0,0.0,0.0,0.0002099796402035281,0.01461754273623228,0.014912925660610199,0.06748829782009125,0.0,0.16834662854671478,0.06295771896839142,0.03474092110991478,0.03271180018782616,0.0005463486886583269,0.003167560091242194,0.06984537094831467,0.06564795225858688,0.013418585062026978,0.013869918882846832,0.0016861474141478539,0.07191336899995804,0.0714574083685875,0.0,0.0,0.003507734974846244,0.0,0.0007747729541733861,0.0,0.0,0.0,0.0
28,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0242487620562315,0.4950074255466461,0.0,0.0,0.0,0.0,0.0,0.03023843839764595,0.4902866780757904,0.020382110029459,0.01770106703042984,0.05029895529150963,0.012115179561078548,0.0,0.6212447881698608,0.4122371971607208,0.0,0.007823538966476917,0.14844615757465363,0.16337358951568604,0.000195085012819618,0.0,0.0,0.0006076187128201127,0.012727424502372742,0.012718163430690765,0.022794004529714584,0.0,0.10904064029455185,0.09069450199604034,0.01593839004635811,0.0165735874325037,0.006828147917985916,0.009151740930974483,0.08593275398015976,0.0825280249118805,0.019228730350732803,0.01925215870141983,0.0,0.0734395980834961,0.07336641848087311,0.0,0.0,0.004838789347559214,0.0010815244168043137,0.004364026244729757,0.0,0.0,0.0,0.0
29,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.011164453811943531,0.49588432908058167,0.0,0.0,0.0,0.0,0.0,0.02159968577325344,0.49143627285957336,0.018516378477215767,0.013632911257445812,0.049077656120061874,0.003945604898035526,0.0,0.6247520446777344,0.22188660502433777,0.0,0.008928734809160233,0.18115244805812836,0.19653519988059998,0.0009547884692437947,0.0,0.006554753519594669,0.008728447370231152,0.011282674968242645,0.011468986049294472,0.0,0.0,0.06266962736845016,0.10012755542993546,0.014059300534427166,0.013559206388890743,0.012634247541427612,0.013861297629773617,0.08175802230834961,0.07692774385213852,0.02170073613524437,0.02066974528133869,0.0,0.07487943768501282,0.07543216645717621,0.0,0.0,0.003688001772388816,0.009368052706122398,0.013676777482032776,0.0,0.0,0.0,0.0
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042629837989807,0.0,0.0,0.0,0.0,0.0,0.0068516512401402,0.5004072785377502,0.02245347760617733,0.01557597704231739,0.047817129641771317,0.0349188894033432,0.0,0.5736833810806274,0.057008806616067886,0.0,0.00888176541775465,0.21460042893886566,0.23114660382270813,0.0,0.0,0.034215133637189865,0.03570392355322838,0.010905163362622261,0.011043948121368885,0.0,0.0,0.006126332562416792,0.09145356714725494,0.005421217065304518,0.005091483239084482,0.019470402970910072,0.01942524127662182,0.04855559393763542,0.04767371341586113,0.02128668501973152,0.0191852655261755,0.0,0.07714226096868515,0.07858121395111084,0.0,0.0,0.0021148875821381807,0.016241909936070442,0.021489989012479782,0.0,0.0,0.0,0.0
31,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5167024731636047,0.0,0.0,0.0,0.0,0.0,0.0,0.5132012367248535,0.046818628907203674,0.012663932517170906,0.04813123866915703,0.13929474353790283,0.0,0.4005033075809479,0.0,0.0,0.008226125501096249,0.2834021747112274,0.29148316383361816,0.0,0.0,0.0870346948504448,0.08445290476083755,0.015188691206276417,0.015012410469353199,0.0,0.0,0.0,0.10613501071929932,0.0,0.0,0.05154336616396904,0.05558156594634056,0.027817770838737488,0.031098652631044388,0.016697946935892105,0.014090104959905148,0.0,0.07511068880558014,0.07728971540927887,0.0,0.0,4.0925140638137236e-05,0.007010471075773239,0.014091319404542446,0.0,0.0,0.0,0.0
